time,value
2019-08-07,-12.437864878872597
2019-08-31,-12.534545740943164
2019-09-12,-12.671829420256845
2019-09-24,-12.838422924195353
2019-10-06,-12.244357703016455
2019-10-18,-12.850799811253978
2019-10-30,-12.84450635756544
2019-11-11,-12.509175618490433
2019-11-23,-12.943705974214847
2019-12-05,-12.45164749659069
2019-12-17,-12.344105724004745
2019-12-29,-12.812750633405026
2020-01-10,-13.00772920555862
2020-01-22,-13.194843065042036
2020-02-03,-12.985482226179418
2020-02-15,-12.443583507198518
2020-03-10,-12.980778817404682
2020-03-22,-12.948991463725433
2020-04-03,-12.856842210515282
2020-04-15,-12.960038823421927
2020-04-27,-12.3099471876231
2020-05-09,-11.901295871191135
2020-05-21,-12.604220426689569
2020-06-02,-12.595892205691449
2020-06-14,-12.554402462104097
2020-06-26,-12.757234334322835
2020-07-08,-12.448207049928255
2020-07-20,-12.446065151223799
2020-08-01,-12.625898848031623
2020-08-13,-12.595393396370255
2020-09-06,-12.79599421348851
2020-09-18,-12.830872044907178
2020-09-30,-12.810968543130475
2020-10-12,-12.807906539833391
2020-10-24,-12.947725702018186
2020-11-05,-12.52791414127124
2020-11-17,-12.817144220540497
2020-11-29,-12.390503500999174
2020-12-11,-13.031006827923466
2020-12-23,-12.768286841517796
2021-01-04,-12.886968968678232
2021-01-16,-13.00416149184343
2021-01-28,-12.988301502980635
2021-02-09,-12.920839670085652
2021-02-21,-12.659335773744349
2021-03-05,-12.934936641173405
2021-03-17,-13.067513246238239
2021-03-29,-12.840976206388355
2021-04-10,-12.253746267085365
2021-04-22,-12.817025065168597
2021-05-04,-12.386507925189076
2021-05-16,-12.700498772343122
2021-05-28,-12.439854050622635
2021-06-09,-12.334844586389227
2021-06-21,-12.212617334948588
2021-07-03,-11.783296109680855
2021-07-15,-12.529451388154186
2021-08-08,-12.401205530621645
2021-08-20,-12.575889232183396
2021-09-01,-12.498449271452968
2021-09-13,-12.665132043309441
2021-09-25,-12.759414122199999
2021-10-19,-12.817860459632373
2021-10-31,-12.947426860006248
2021-11-12,-13.04010543684158
2021-11-24,-12.863449180103522
2021-12-06,-13.07150060948664
2021-12-18,-12.892121262892234
2021-12-30,-12.62746288293065
2022-01-11,-12.98388802090987
2022-01-23,-12.397774166769162
2022-02-04,-12.654381869274445
2022-02-16,-12.83635856069628
2022-02-28,-12.258800604227268
2022-03-12,-12.29233000932889
2022-03-24,-12.020896845294315
2022-04-17,-12.14278890716468
2022-04-29,-12.462244755667342
2022-05-11,-12.017501799308338
2022-06-04,-12.467391901424275
2022-06-16,-12.266317364076453
2022-06-28,-12.074893419446823
2022-07-10,-12.56931439580903
2022-07-22,-12.4997479810456
2022-08-03,-12.31585434068348
2022-08-15,-12.740087665001296
2022-08-27,-12.648683579483313
2022-09-08,-12.88561896573242
2022-09-20,-12.591340636294547
2022-10-02,-13.062258447099154
2022-10-14,-12.709042301976856
2022-10-26,-12.469046698904675
2022-11-07,-12.091106553139452
2022-11-19,-12.804491174077935
2022-12-01,-12.845000353017896
2022-12-13,-12.749708298665999
2022-12-25,-12.667894622454224
2023-01-06,-12.255550051842972
2023-01-18,-12.598599009717637
2023-01-30,-12.142824680454465
2023-02-11,-12.151120110868707
2023-02-23,-12.296502828873422
2023-03-07,-12.543197242551823
2023-03-19,-12.79285287551421
2023-03-31,-12.524528209860557
2023-04-24,-12.53248838354941
2023-05-06,-12.506045107318123
2023-05-18,-12.188367983813817
2023-05-30,-12.353633102979176
2023-06-11,-12.543698810789456
2023-06-23,-12.448514949432196
2023-07-05,-12.37991649260496
2023-07-17,-12.249679760694951
2023-07-29,-12.655701821271865
2023-08-10,-12.623717841445043
2023-08-22,-12.579381680066579
2023-09-03,-12.610813829830294
2023-09-15,-12.810008094207618
2023-09-27,-12.78651093291691
2023-10-09,-12.757896490638243
2023-10-21,-12.769027512816464
2023-11-02,-12.850171053283677
2023-11-26,-12.666276502273332
2023-12-08,-12.932553189066605
2023-12-20,-13.02763630556224
2024-01-13,-12.972593209247854
2024-01-25,-12.594452990761603
2024-02-06,-12.870742042410628
2024-02-18,-12.751958398582657
2024-03-01,-12.673204088771552
2024-03-13,-12.773907163120779
2024-03-25,-12.989472555668884
