time,value
2021-08-08,-15.088864667121209
2021-08-20,-13.537440147570454
2021-09-01,-13.830190377724339
2021-09-13,-13.5500221443952
2021-09-25,-14.022613893306406
2021-10-07,-13.51297382047221
2021-10-19,-14.442097418880856
2021-10-31,-14.639267993180358
2021-11-12,-14.042939146439753
2021-11-24,-13.549665292702354
2021-12-06,-14.182029231618001
2021-12-18,-13.767065343622637
2021-12-30,-13.988948033119577
2022-01-11,-13.408519006989152
2022-01-23,-14.01275093495644
2022-02-04,-14.279777916559448
2022-02-16,-13.56753138660272
2022-02-28,-13.689043839361117
2022-03-12,-14.739790846004574
2022-03-24,-13.889616891369759
2022-04-05,-13.727631854467466
2022-04-17,-14.134172053445527
2022-04-29,-14.505251210175478
2022-05-23,-13.493452935641422
2022-06-04,-14.020361120287477
2022-06-16,-13.990394998465906
2022-06-28,-13.215102230204891
2022-07-22,-13.653534362346747
2022-08-03,-14.028449334251434
2022-08-27,-14.305304858169134
2022-09-08,-13.98671265127345
2022-09-20,-14.015925969414361
2022-10-02,-13.461014576872381
2022-10-14,-14.435387706776444
2022-10-26,-14.079712899592028
2022-11-07,-14.23459301981422
2022-11-19,-15.318459717368576
2022-12-01,-13.748485704083933
2022-12-13,-13.927702178619752
2022-12-25,-13.546576124318964
2023-01-06,-14.027918403950535
2023-01-18,-14.019433967474082
2023-01-30,-14.100442948191649
2023-02-11,-14.58997942254248
2023-03-07,-14.45364515854018
2023-03-19,-15.33994675803594
2023-03-31,-14.239466447451296
2023-04-12,-14.379489150120218
2023-04-24,-13.617950363365711
2023-05-06,-13.964685910572982
2023-05-18,-13.711686407579561
2023-05-30,-14.137573049108731
2023-06-11,-14.126427761163798
2023-06-23,-14.801192987092227
2023-07-05,-14.585677316203844
2023-07-17,-13.542183658505262
2023-07-29,-13.35568366200029
2023-08-22,-14.165835632356513
2023-09-03,-14.41365245931474
2023-09-15,-15.3188170337827
2023-09-27,-13.422694305743024
2023-10-09,-14.57746184056796
2023-10-21,-14.405611186459709
2023-11-02,-14.626455641903224
2023-11-26,-13.809887752293022
2023-12-08,-14.055607857905535
2023-12-20,-14.60162475027346
2024-01-01,-14.596781401519333
2024-01-13,-14.58673360363435
2024-01-25,-13.455253862786837
2024-02-06,-12.966805111421213
2024-02-18,-13.165860737242209
2024-03-01,-14.020294976013773
