time,value
2021-10-31,-12.882697440517529
2021-11-12,-12.382848983888618
2021-11-24,-12.66253548815088
2021-12-06,-12.330894610194878
2021-12-18,-12.631320280291344
2021-12-30,-12.435459912906266
2022-01-11,-12.348499759050451
2022-01-23,-12.573059902210597
2022-02-04,-12.403838943135534
2022-02-16,-12.393749720028334
2022-02-28,-12.609162843966802
2022-03-12,-12.329785121731474
2022-03-24,-12.362955064735878
2022-04-05,-12.26246542534405
2022-04-17,-12.658545836748647
2022-04-29,-12.349982287228606
2022-05-23,-12.27014761797763
2022-06-04,-12.089778121754062
2022-06-16,-12.60765965017113
2022-06-28,-12.334857880852034
2022-07-22,-12.485944884929317
2022-08-03,-12.337116591471645
2022-08-27,-12.445498588792157
2022-09-08,-12.594740560356069
2022-09-20,-12.394816419382488
2022-10-02,-12.655502923231714
2022-10-14,-12.669305438238984
2022-10-26,-12.685756369747772
2022-11-07,-12.412368188150037
2022-11-19,-12.641638019487607
2022-12-01,-12.418831195620788
2022-12-13,-12.357783131897078
2022-12-25,-12.45280762990781
2023-01-06,-12.192385766993144
2023-01-18,-12.58104102024886
2023-01-30,-12.414722594426834
2023-02-11,-12.843479612374614
2023-03-07,-12.56333857230824
2023-03-19,-12.735579035246158
2023-03-31,-12.689936415682059
2023-04-12,-12.47991278192069
2023-04-24,-12.255246558997309
2023-05-06,-12.286750839878117
2023-05-18,-12.032298486912802
2023-05-30,-12.34092911530938
2023-06-11,-12.149301319622236
2023-06-23,-12.414965496929074
2023-07-05,-12.792446019413573
2023-07-17,-12.163856246488256
2023-07-29,-12.498108190871458
2023-08-22,-12.703213098062204
2023-09-03,-12.738335745205918
2023-09-15,-12.830515009221763
2023-09-27,-12.804043729571914
2023-10-09,-12.823379832647513
2023-10-21,-12.848675312046174
2023-11-02,-12.842471788363286
2023-11-26,-12.466117388976052
2023-12-08,-12.373261279173004
2023-12-20,-12.523469092649272
2024-01-01,-12.57206084311733
2024-01-13,-13.061379936463123
2024-01-25,-12.670536575204657
2024-02-06,-12.365267487417636
2024-02-18,-12.668649473024537
2024-03-01,-12.748348806053025
