time,value
2023-01-18,-5.027513317406708
2023-01-30,-5.784905107030738
2023-02-11,-4.64545921153813
2023-02-23,-4.275504807242426
2023-03-07,-4.145146062344209
2023-03-19,-3.911239580811237
2023-03-31,-4.7863135941367085
2023-04-12,-4.813578085969617
2023-04-24,-5.567091629308363
2023-05-06,-4.403353590776186
2023-05-18,-4.5319793159157715
2023-05-30,-5.151679471716095
2023-06-11,-4.028874125230057
2023-06-23,-4.2217808425336925
2023-07-05,-3.7467191664845267
2023-07-17,-4.44545607624339
2023-07-29,-4.753946545254436
2023-08-10,-4.555410020861393
2023-08-22,-5.558702028808216
2023-09-03,-4.288505102505225
2023-09-15,-6.05203908108975
2023-10-09,-5.310055188762347
2023-10-21,-3.824982311236813
2023-11-02,-5.819325942640667
2023-11-26,-4.710064150930919
2023-12-08,-4.401039225900492
2024-01-01,-5.633877074024318
2024-01-13,-5.583236565745525
2024-01-25,-5.461853563427518
2024-02-06,-4.039611757785063
2024-02-18,-5.184391876350485
2024-03-01,-4.956207415251108
2024-03-13,-4.592729027677256
2024-03-25,-4.942164089325779
