time,value
2023-06-11,-6.891159293374979
2023-06-23,-7.965981471421578
2023-07-05,-7.715708719849954
2023-07-17,-7.320671861876901
2023-07-29,-7.698248663834719
2023-08-10,-7.725584487166702
2023-08-22,-7.673601851664806
2023-09-03,-7.7940862888711
2023-09-15,-8.508936171907878
2023-09-27,-7.691456910993718
2023-10-09,-7.637989490265867
2023-10-21,-7.690593288257083
2023-11-02,-7.841213037698619
2023-11-26,-7.8728748315199795
2023-12-08,-7.394482183279224
2023-12-20,-7.56654911767292
2024-01-01,-7.752968091768606
2024-01-13,-8.424710362268591
2024-01-25,-7.733862527029122
2024-02-06,-7.519685645969327
