time,value
2019-05-15,-18.94057590563467
2019-05-27,-19.294317066947492
2019-06-08,-19.324720299971652
2019-06-20,-19.406005062934582
2019-07-02,-19.332793767109756
2019-07-14,-19.348194563564572
2019-07-26,-18.911194865810625
2019-08-07,-19.31219056197151
2019-08-19,-19.300932846241786
2019-08-31,-19.392073828883856
2019-09-12,-19.52857968608601
2019-09-24,-19.68177956369441
2019-10-06,-19.14357806316871
2019-10-18,-19.69681414946543
2019-10-30,-19.695734751699767
2019-11-11,-19.36902390936534
2019-11-23,-19.78886098508284
2019-12-05,-19.306980430617735
2019-12-17,-19.23359521080912
2019-12-29,-19.660352195816095
2020-01-10,-19.83998890386216
2020-01-22,-19.990647946912745
2020-02-03,-19.839853632444044
2020-02-15,-19.332240201595877
2020-02-27,-19.863155064817445
2020-03-10,-19.81714536894531
2020-03-22,-19.785361403864094
2020-04-03,-19.687025287956544
2020-04-15,-19.776461298340877
2020-04-27,-19.190188600172455
2020-05-09,-18.82231181462879
2020-05-21,-19.464749601580607
2020-06-02,-19.439329854042388
2020-06-14,-19.42975201136845
2020-06-26,-19.61941206550902
2020-07-08,-19.33293806645605
2020-07-20,-19.331327804931245
2020-08-01,-19.482528498135864
2020-08-13,-19.45241991812354
2020-08-25,-19.57678438732984
2020-09-06,-19.650835049136145
2020-09-18,-19.677371467685074
2020-09-30,-19.65439294437166
2020-10-12,-19.667879565628326
2020-10-24,-19.790605474165595
2020-11-05,-19.418146183123472
2020-11-17,-19.655785308240105
2020-11-29,-19.25690729993921
2020-12-11,-19.866451598117333
2020-12-23,-19.62464453357625
2021-01-04,-19.697927771689553
2021-01-16,-19.816231826802923
2021-01-28,-19.838118477749173
2021-02-09,-19.758386586838764
2021-02-21,-19.531523863738855
2021-03-05,-19.76725237416915
2021-03-17,-19.922938535647457
2021-03-29,-19.707541987808415
2021-04-10,-19.160482558202098
2021-04-22,-19.659751152896792
2021-05-04,-19.2754746831018
2021-05-16,-19.568067953535685
2021-05-28,-19.30046113664984
2021-06-09,-19.224129518045416
2021-06-21,-19.11814563825259
2021-07-03,-18.709961086090544
2021-07-15,-19.387082429541653
2021-08-08,-19.2823309366969
2021-08-20,-19.439268356118447
2021-09-01,-19.390366274488922
2021-09-13,-19.523821534040326
2021-09-25,-19.598698782054043
2021-10-07,-19.5581825429078
2021-10-19,-19.67722389473477
2021-10-31,-19.782660948342603
2021-11-12,-19.86411577256625
2021-11-24,-19.71270082353369
2021-12-06,-19.892546961890027
2021-12-18,-19.715960460980725
2021-12-30,-19.49351918326184
2022-01-11,-19.825150566917745
2022-01-23,-19.278040099951838
2022-02-04,-19.51625115860709
2022-02-16,-19.68831672208235
2022-02-28,-19.153315916930357
2022-03-12,-19.190329245191627
2022-03-24,-18.930801229667264
2022-04-05,-19.11425238441993
2022-04-17,-19.025174045870088
2022-04-29,-19.331426976735287
2022-05-11,-18.92070904733052
2022-06-04,-19.339439283556324
2022-06-16,-19.17180972222652
2022-06-28,-18.971569868507835
2022-07-10,-19.45307995143277
2022-07-22,-19.364006161178814
2022-08-03,-19.21807586524399
2022-08-15,-19.592085523877948
2022-08-27,-19.506476362402164
2022-09-08,-19.74197584190598
2022-09-20,-19.425012630891285
2022-10-02,-19.910940708461887
2022-10-14,-19.555230466036132
2022-10-26,-19.354905542459914
2022-11-07,-19.009715356179946
2022-11-19,-19.644149808667606
2022-12-01,-19.683883561580867
2022-12-13,-19.606357116893488
2022-12-25,-19.552602202685744
2023-01-06,-19.39741351955866
2023-01-18,-19.750237997404458
2023-01-30,-19.291116361522644
2023-02-11,-19.302695496451875
2023-02-23,-19.44712189246337
2023-03-07,-19.692198982124523
2023-03-19,-19.942816723839904
2023-03-31,-19.675925994491696
2023-04-12,-19.295513684093677
2023-04-24,-19.685284661563664
2023-05-06,-19.6548583858143
2023-05-18,-19.338672641976217
2023-05-30,-19.515547809970517
2023-06-11,-19.695646510914987
2023-06-23,-19.60193999503135
2023-07-05,-19.532732094918025
2023-07-17,-19.411094909322962
2023-07-29,-19.79807342160217
2023-08-10,-19.773716073964366
2023-08-22,-19.73579627958743
2023-09-03,-19.759899191876443
