time,value
2021-07-27,-16.84290815488834
2021-08-08,-17.983383221468245
2021-08-20,-16.622321632459666
2021-09-01,-16.722697942099643
2021-09-13,-16.536690075487975
2021-09-25,-17.03179344347611
2021-10-07,-16.517466630101744
2021-10-19,-17.38224109556878
2021-10-31,-17.6518591795354
2021-11-12,-16.95598383526608
2021-11-24,-16.60204181877034
2021-12-06,-17.243131647930987
2021-12-18,-16.674783069136506
2021-12-30,-16.970074853400924
2022-01-11,-16.356359078920917
2022-01-23,-17.027120508536704
2022-02-04,-17.378058430306222
2022-02-16,-16.589531093606443
2022-02-28,-16.66956937120102
2022-03-12,-17.501259289814534
2022-03-24,-16.852318991596803
2022-04-05,-16.739846776327685
2022-04-17,-17.080306127433747
2022-04-29,-17.442306614632077
2022-05-11,-16.203265245150302
2022-05-23,-16.506442238671884
2022-06-04,-16.969721748406513
2022-06-16,-16.93265368725978
2022-06-28,-16.36604247928603
2022-07-22,-16.655779969924623
2022-08-03,-16.937747944911013
2022-08-15,-17.357410887101675
2022-08-27,-17.209713765464713
2022-09-08,-17.014435732344293
2022-09-20,-17.1268839899095
2022-10-02,-16.45019416092492
2022-10-14,-17.392720742148718
2022-10-26,-16.9915558327618
2022-11-07,-17.193265010181296
2022-11-19,-18.200486426749475
2022-12-01,-16.840339094292837
2022-12-13,-16.660701900904364
2022-12-25,-16.495369238539624
2023-01-06,-17.570023519443613
2023-01-18,-17.568340638776963
2023-01-30,-17.57446934915237
2023-02-11,-18.186626575313586
2023-02-23,-17.795672959408616
2023-03-07,-18.047798351723888
2023-03-19,-18.87656359811872
2023-03-31,-17.929037762945924
2023-04-12,-17.832134798623855
2023-04-24,-17.266093446094256
2023-05-06,-17.419560605507634
2023-05-18,-17.16624393863915
2023-05-30,-17.574873825404623
2023-06-11,-17.551480853966765
2023-06-23,-18.3042913526357
2023-07-05,-18.041564779328475
2023-07-17,-17.051158314697567
2023-07-29,-16.974529178688243
2023-08-10,-17.613871591932394
2023-08-22,-17.703057343036658
2023-09-03,-17.931890309241336
2023-09-15,-18.76823136395801
